ChEMBL,text,labels
CHEMBL455071,CN(C)CCN1CCN(c2ncc3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7cc[n+]([O-])cc7)[nH]6)CC5)cc4)nc3n2)CC1,0
CHEMBL38650,C=Cc1c(C)c(O)cc2c1-c1ccc(O)c(C)c1CC2,0
CHEMBL1516897,OCCCc1nc2n(n1)C(c1cccs1)C=C(c1ccc(Br)cc1)N2,0
CHEMBL1802403,Nc1ncc(I)c(-c2c[nH]c3ccc([N+](=O)[O-])cc23)n1,0
CHEMBL2148050,CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21,0
CHEMBL3646121,Cc1cnc(-n2[nH]cc(-n3ccnc3)c2=O)cc1C,0
CHEMBL4110052,CCOC(=O)C[C@H]1CCCN1C(=O)c1cc(C(=O)N[C@H](C)c2ccc(F)cc2)n2c1COCC2,0
CHEMBL30655,Cc1ccc(CN2C(=O)C(C(C#N)C(=O)O)c3cc(Br)ccc32)cc1,0
CHEMBL594789,COc1ccc2c(c1)CCCN(C)Cc1ccccc1C2,0
CHEMBL4461662,Cc1cc(-c2cc(NS(C)(=O)=O)ccc2Oc2ccccc2)n2cc[nH]c(=O)c12,0
CHEMBL371544,c1ccc(-c2nc3c[nH]cnc-3n2)nc1,0
CHEMBL180650,Cc1ccccc1-c1ccc(-c2ccc3c(c2)c(C)c(CC(C)(C)C(=O)O)n3Cc2ccc(Cl)cc2)cc1F,0
CHEMBL3945775,Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@@H]3c3ccc(F)cc3F)C2)n1C,0
CHEMBL3739451,CNc1cc(N2C(=O)N(Cc3c(F)cc(OC)cc3F)c3ncccc3S2(=O)=O)cnc1OC,0
CHEMBL549755,O=C(NC(=O)c1c(O)cccc1O)NC1CCCCC1,0
CHEMBL3126342,O=c1[nH]ccc2c(Nc3c(Cl)cncc3Cl)nc3ccncc3c12,0
CHEMBL447857,COc1cccc(C(=O)c2c(-c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3)oc3ccccc23)c1,0
CHEMBL4517318,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43CO)[C@@H]1CCC2=O,0
CHEMBL3900564,CC(C)(CC(=O)O)c1ccc(-c2c([C@H]3C[C@H](c4ccc5ccccc5n4)C3)nc3c(N4CCOCC4)ccnn23)cc1,0
CHEMBL2326131,N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1cc(C(F)(F)F)nn1-c1ccc(F)c(F)c1,0
CHEMBL1408414,CC(=O)c1sc(Nc2nc3cc4c(cc3s2)OCO4)nc1C,0
CHEMBL3676658,O=C(NCCCO)c1ccc2c(c1)C(O)(C(F)(F)F)c1ccccc1-2,0
CHEMBL3675627,Cc1nc(CN2C(=O)c3c(nc(N4CCC[C@@H](N)C4)n3CC3CC3)N3CCN=C23)nc2ccccc12,0
CHEMBL3912885,O=C(N[C@@H]1CCOC1)c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1,0
CHEMBL233555,C[C@H](Nc1nc(-n2cnc3ccncc32)nc2c1cc(C(=O)NCCN(C)C)n2C)c1ccccc1,0
CHEMBL2369296,CCSC(=N)N/N=C/c1cc(C)ccc1O,0
CHEMBL3806026,N[C@H]1C[C@@H](N2Cc3nn4cccnc4c3C2)CC[C@@H]1c1cc(F)ccc1F,0
CHEMBL95198,CCCCc1nn(-c2ccccc2C(F)(F)F)c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)c2ccoc2C)cc1,0
CHEMBL1317517,COC(=O)c1ccccc1NC(=O)CCCn1nc(C)c2sc3ccccc3c2c1=O,0
CHEMBL127407,N=C(N)c1cc2cc(-c3cccc(-c4ccccc4)c3O)[nH]c2cc1O,0
CHEMBL3645257,COc1ccc(Cn2c([C@@H](Cc3ccccc3)NC(C)=O)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)CO)cc1,0
CHEMBL130897,COC(=O)c1cccc(-c2c(Cl)nc(NC(C)C)c(=O)n2CC(=O)NCc2ccc(C(=N)N)cc2)c1,0
CHEMBL4570430,COc1cccc(N2CCN(CCCCNC(=O)c3ccc(-c4ccsc4)cc3)CC2)c1,0
CHEMBL4112857,COC(=O)CCCC[S@@](C)(=O)=NC(=O)c1cnc(N)c(C#Cc2cccc(NC(=O)c3occc3C)c2)c1,0
CHEMBL3963963,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(S(C)(=O)=O)nc12,0
CHEMBL1202288,Br.CN1CCc2cccc3c2C(CC3)C1,0
CHEMBL4299441,CCCC[C@H](NC(C)=O)C(=O)N[C@@H]1CC(=O)NCCCC[C@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H]2CCCN2C(=O)[C@@H](Cc2c[nH]c3ccccc23)NC1=O,0
CHEMBL3287992,O=C(N[C@H]1CC[C@@H](NC(=O)c2cc(F)cnc2Oc2cccc(-c3ccc(O)cc3CN3CCOCC3)c2)CC1)c1csc(CO)n1,0
CHEMBL3670323,C[C@@]1(c2cc(NC(=O)c3cnc(-n4cncn4)cn3)ccc2F)C=CSC(N)=N1,0
CHEMBL218382,COc1cc2c(cc1OS(N)(=O)=O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OS(N)(=O)=O)CC[C@@H]12,0
CHEMBL484358,C#CC1=CCC(N(CCC)CCCCNC(=O)c2ccc(-c3ccccc3)cc2)CC1,0
CHEMBL214641,CCC[C@H](CCN1CCC(c2ccccc2)CC1)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,0
CHEMBL3217947,CCn1ccc2cc(-c3ccc4oc(Nc5ccccc5)nc4c3)ccc21,0
CHEMBL1672618,O=C(CC1CCCC1)Nc1cnc(-c2ccncc2)c(-c2ccco2)n1,0
CHEMBL362754,CCCN1CC(O)C(O)C(O)C1CO,0
CHEMBL1433078,Cc1sc(CO)c(Sc2ccccc2)c1C(=O)O,0
CHEMBL221492,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3cc(C)c(OC)c(C)c3)C[C@@]21C,0
CHEMBL254907,Cc1c(OCCN(C)C)cn2ncnc(Oc3ccc(NC(=O)CC(=O)Nc4ccc(F)cc4)cc3F)c12,0
CHEMBL352514,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCC3)C[C@@H]2c2ccccc2)CC1,0
CHEMBL14524,c1ccc2c(NCCCCN3CCCCC3)ccnc2c1,0
CHEMBL247094,CN1Cc2cc(OCCCN3CCCCC3)ncc2C(c2ccc(Cl)c(F)c2)C1,0
CHEMBL413571,O=C(NCCCN1CCC2(CCc3ccccc32)CC1)c1ccccc1-c1ccccc1,0
CHEMBL374825,CCN(CC)C(=O)c1c(NC(=O)c2cccs2)sc(C)c1C,0
CHEMBL3594310,CCS(=O)(=O)c1ccc2cc1CNC(=O)[C@H](Nc1ccc3c(N)nccc3c1)c1ccc(cc1)CCCC(=O)N2,0
CHEMBL28563,COc1ccc(Sc2c(C(=O)O)n(Cc3ccc4c(c3)OCO4)c3cc4c(cc23)OCO4)cc1OC,0
CHEMBL1489861,CCC1Cc2c(nc(N)c3c(N)nc(N4CCCCC4)c(C#N)c23)O1,0
CHEMBL4450123,c1ccc2c(N3CCCC3)c3c(nc2c1)CCCC3,0
CHEMBL543876,Cl.Cl.Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,0
CHEMBL4285299,CN(C)CCNc1nn2c(=O)cc(C(F)(F)F)nc2s1,0
CHEMBL127876,COc1cc(N)c(Cl)cc1C(=O)OCCN1CCN(c2cccc(Cl)c2)CC1,0
CHEMBL2031911,COc1ccc2c(Oc3ccc(NC(=O)c4c(C5CCCO5)n(C)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,0
CHEMBL1085511,CC(C)COC(=O)Nc1ccc(-c2cnc3c(-c4ccc(N5CCN(C)CC5)cc4)cnn3c2N)cc1,0
CHEMBL2325509,O=C(CSc1nc2c(c(=O)n1-c1ccccc1)SCC2)Nc1nc2ccc(Cl)cc2s1,0
CHEMBL165778,CCCn1cc2c(nc(NC(=O)Nc3ccc(F)cc3)n3nc(-c4ccco4)nc23)n1,0
CHEMBL304801,CCCc1c(OCc2ccc(/C=C3\SC(=S)NC3=O)cc2)ccc(C(=O)O)c1O,0
CHEMBL247920,CCc1c(-c2ccccc2)c(-c2ccccc2)nn1-c1ccccc1-c1cccc(OCC(=O)O)c1,0
CHEMBL232548,COC(=O)c1ccc(Cn2ccnc2C2(c3ccccc3)CCN(C(=O)c3ccccc3)CC2)cc1,0
CHEMBL4549648,O=C(Nc1ccc(-c2nn[nH]n2)cc1)c1cc(-c2ccccc2)cn1Cc1csc(N2CCCCC2)n1,0
CHEMBL3977414,CS(C)(=O)=Nc1cc(C(F)(F)F)c2c(Nc3ccc(F)cc3OC(CF)CF)ncnc2c1,0
CHEMBL1520346,CCN(CC)c1ccc2cc(-c3nc4ccccc4n3C)c(=O)oc2c1,0
CHEMBL4112223,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C5CC5)ccn4)cc3F)c12,0
CHEMBL2160161,CCN(CC)c1ccc(Cl)c2nc(-c3c(OC)cc(COC)cc3OC)c(C)cc12,0
CHEMBL2088043,CN(C)C(=O)C(Cc1ccccc1F)CN1CCC2(CC1)OCCc1ccsc12,0
CHEMBL1373271,CCCCCC(=O)Nc1nc(C)c(-c2csc(Nc3ccccc3OCC)n2)s1,0
CHEMBL1289015,C[C@@H]1N[C@@H](CO)[C@H](O)[C@@H]1O,0
CHEMBL3641738,Fc1cnc(Nc2ccc(C3CNCCO3)cc2)nc1OCC(F)(F)F,0
CHEMBL416313,CCCCC/N=c1\ccn(Cc2ccc(Cl)cc2)c2ccc(C(F)(F)F)cc12,0
CHEMBL3692641,O=S(=O)(Nc1cccc(Cl)c1)c1ccc(-c2noc(C(F)(F)F)n2)cc1,0
CHEMBL1084581,C[C@@H]1CCCN1CCc1ccc2nc(-c3ccn[nH]3)ccc2c1,0
CHEMBL4517542,CNc1cc(Nc2cccn(C)c2=O)nn2c(C(=O)NC3CC3)cnc12,0
CHEMBL4062648,O=C(O)c1[nH]c2cc(Cl)ccc2c1C(NC1CCCCCC1)c1nnnn1-c1cccc(OCc2ccccc2)c1,0
CHEMBL1458548,CCCNC(=O)c1nnsc1S(=O)(=O)c1ccc(Cl)cc1,0
CHEMBL3735746,CC[C@H](C)[C@H](NC(=O)c1cccc(OC)c1OC)c1nc(C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)co1,0
CHEMBL1537958,Cn1nc(C(F)(F)F)c2cc(NC(=O)OCC(C)(C)C)sc21,0
CHEMBL252852,CCc1ccc(C(CC)Nc2c(Nc3cccc(C(=O)N(C)C)c3O)c(=O)c2=O)o1,0
CHEMBL101306,CCCN1CC(=O)C(NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)CC1=O,0
CHEMBL3639737,Cc1ccc(-c2ccc(N3C(=O)C(=O)C(C(=O)CC(C)C)C3c3ccccc3OC(F)(F)F)cc2)s1,0
CHEMBL1164577,CC(C)c1csc(NC(=O)[C@H](CC2CCOCC2)c2ccc(S(C)(=O)=O)cc2)n1,0
CHEMBL1593814,O=C(CCCn1c(=O)[nH]c2ccsc2c1=O)N1CCN(c2cccc(C(F)(F)F)c2)CC1,0
CHEMBL4278234,O=C(COc1ccc(C(=O)/C=C/c2c(F)cccc2F)cc1)Nc1ccc2c(c1)COC2=O,0
CHEMBL3703080,N#C[C@H]1C[C@H](N2CC(F)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,0
CHEMBL378113,COC/C(C)=C/Cc1c(O)c2c(c(C)c1OC)COC2=O,0
CHEMBL3924300,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(N)=O)C(C)C,0
CHEMBL521652,Cc1ccc(NC(=O)c2ccc(C(=O)NO)cc2)cc1Nc1ncc(-c2cccnc2)s1,0
CHEMBL1094813,Cc1cc(C)cc([C@@H](CC(C)C)NC(=O)c2cc(COc3cc(C)ccc3C)ccc2CCC(=O)O)c1,0
CHEMBL1276981,CCN(CC)CCN1CCCc2[nH]c(/C=C3\C(=O)Nc4ccc(F)cc43)c(C)c2C1=O,0
CHEMBL4288574,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)NC3CCCCC3)cc12,0
CHEMBL274489,Cc1onc(NS(=O)(=O)c2ccccc2-c2ccc(-c3ncco3)cc2N(C)C(=O)CC(C)(C)C)c1C,0
CHEMBL2391618,O=c1[nH]ccc2cc(OC[C@@H]3CCNC3)c(Cl)cc12,0
CHEMBL212985,Cc1ccccc1NC(=O)NCc1ccc(-c2n[nH]c3c2Cc2ccc(CN4CCN(C)CC4)cc2-3)s1,0
CHEMBL4551462,Cc1c(C(=O)N2CCC(CCCF)C2)cnn1-c1nn2cccc2c(=O)[nH]1,0
CHEMBL1417569,Cc1ccc(Cn2nnc3c(O)nc(C4CCN(S(=O)(=O)c5ccc(C)cc5)CC4)nc32)cc1,0
CHEMBL1605764,COc1ccc(OC)c(C2Nc3ccccc3N=C3CC(C)(C)CC(O)=C32)c1,0
CHEMBL3323072,CCOC(=O)c1cccc([C@]2(c3cnn(C)c3)N[C@@H](c3nc(-c4ccc(F)cc4)c[nH]3)Cc3c2[nH]c2ccccc32)n1,0
CHEMBL2000736,COc1ccc2[nH]c3c(=O)n(CCCCC(=O)N4CCC(C(N)=O)CC4)c(=S)[nH]c3c2c1,0
CHEMBL155406,CCCN(CCC)C(=O)[C@H](CCC(=O)OCc1ccccc1)NC(=O)c1cc2ccccc2[nH]1,0
CHEMBL3692472,Cc1ccnc(C(C)(O)C#Cc2cc3c(cc2F)OCCn2cc(C(N)=O)nc2-3)c1,0
CHEMBL598560,Fc1ccc(Cl)c(Oc2ncccc2C2CCNCC2)c1,0
CHEMBL1682768,Cc1cc(OCC(F)(F)c2cc(C)ccn2)cc(C(=O)N(CC(C)C)CC(C)C)c1,0
CHEMBL249518,COCc1cccc2[nH]c(-c3n[nH]c4ncc(-c5cncc(CN(C)C)c5)cc34)nc12,0
CHEMBL1516747,CCOC(=O)CN1C(=O)C(O)(c2c(C)[nH]c3ccccc23)c2ccccc21,0
CHEMBL3692673,CCCN(C)C[C@@H](C)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,0
CHEMBL2062798,COc1cccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)c1,0
CHEMBL4076038,COC(=O)N1CCN(c2nc(-c3ccncn3)cc(=O)n2C)[C@H](C)C1,0
CHEMBL47011,C#CC(N)CC(F)(F)CN.Cl.Cl,0
CHEMBL2070616,COc1cc(C)c(-c2cc(-c3cnc(NC(C)=O)s3)nc(-c3cnccn3)n2)c(C)c1,0
CHEMBL1980995,CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,0
CHEMBL3358260,CCOc1cccc(C(=O)NC(Cc2ccc(-c3cccc(C(F)(F)F)c3)cc2)C(=O)NCCN(C)C)c1,0
CHEMBL512644,O=C(CCCCCCC(=O)Nc1ccc(-c2ccccc2)cc1)NO,0
CHEMBL106061,CN1CCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCOCC1,0
CHEMBL1538063,CCOC(=O)N1CCN(S(=O)(=O)c2ccc(C(=O)N(CCCN(C)C)c3nc4ccc(CC)cc4s3)cc2)CC1.Cl,0
CHEMBL3703279,C[C@@H]1Oc2ccc(-c3cncnc3)cc2[C@@]2(COC(N)=N2)C12COC2,0
CHEMBL3695503,Cc1nc(-c2ccccc2F)c2c(N3CCc4c(c(C(F)(F)F)nn4C)C3)ncnn12,0
CHEMBL584195,O=Cc1c[nH]c2c1ccc1c3cc(Br)ccc3[nH]c12,0
CHEMBL2031313,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)CCN1CCOCC1,0
CHEMBL4458884,O=C(NCc1ncccc1F)c1cnn(CCNCc2nc3ccccc3[nH]2)c1,0
CHEMBL553474,Cc1cc2c(C(=O)NCCc3cccc(Cl)c3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NCCc3cccc(Cl)c3)c(O)c(O)cc2c1O,0
CHEMBL1500344,COc1ccc(NC(=O)CSc2nc(N)c3cc4c(nc3n2)CCCC4)c(OC)c1,0
CHEMBL1580495,CC(C)c1ccc(/C=C2\SC(=S)N(CCC(=O)NCCCn3ccnc3)C2=O)cc1,0
CHEMBL3431738,O=C([C@H]1CCCCN1C(=O)COc1ccccc1)N1Cc2ccc(OCC3CC3)cc2C1,0
CHEMBL4111523,Cc1cc([C@](C)(O)C#Cc2ccc3c(c2)-c2nc(C(N)=O)c(C(=O)NC4CCOCC4)n2C2CC3C2)no1,0
CHEMBL330399,Oc1nc2ccccc2n2nc(-c3ccco3)nc12,0
CHEMBL4440516,CC(C)(C)OC(=O)NCCOCCOCC(=O)NCc1cccc(C(=O)N2CCC(CCCCNC(=O)/C=C/c3cccnc3)CC2)c1,0
CHEMBL3672403,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1cc(O)ccc1O,0
CHEMBL1608472,Cc1cc(C)cc(N2C(=O)CC(Sc3nc[nH]n3)C2=O)c1,0
CHEMBL4513310,C[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)COCCOCCN)P(=O)(O)C[C@@H](CCc1ccccc1)C(=O)O,0
CHEMBL3935942,COc1cccc(OC)c1C1CCCC(=O)N1Cc1ccc2c(ccn2C)c1,0
CHEMBL3393751,CCCCCCC#CC#CCCCCCCCC(=O)OCC1(CO)C/C(=C/CC(C)C)C(=O)O1,0
CHEMBL271824,Cc1c(C(=O)NC2CCCCC2)nn(-c2ccc(Cl)c(Cl)c2)c1-n1c(C)ccc1C,0
CHEMBL3916961,Cc1cccc(SCc2cncc(-c3ccc4c(c3)CCC(=O)N4C)c2)n1,0
CHEMBL3920886,N[C@H](C(=O)O)C(NS(=O)(=O)c1cc(F)c(F)cc1F)C(=O)O,0
CHEMBL1534462,CC(C)Cn1cc(NC(=O)N2CCN(c3ccc(F)cc3)CC2)c2ccccc2c1=O,0
CHEMBL3417585,C[C@@H]1CCCN1CCCOc1ccc(C2=NNC(=O)[C@@H]3C[C@H]23)cc1,0
CHEMBL4171017,COc1ccc(Nc2nc(-c3ccccc3)nc3ccc([N+](=O)[O-])cc23)cc1OC,0
CHEMBL3662248,Cc1ccc(COc2ccc3nc([C@@H]4[C@H](C(=O)O)C4(C)C)n(Cc4ccc(Br)cc4F)c3c2)nc1,0
CHEMBL1517599,CCOC(=O)c1cc(-c2ccncc2)nc2c1c(C)nn2C,0
CHEMBL3984087,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(N)=O)C(C)C)C(C)C,0
CHEMBL500996,COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc1ccccc1OC.Cl.Cl.Cl.Cl,0
CHEMBL1791403,CC(O)[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,0
CHEMBL4549840,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H]1CSSC[C@@H](C(=O)N[C@H](CO)C(C)C)NC(=O)[C@H](CC(=O)N[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC1=O,0
CHEMBL3691951,COC(=O)N[C@H]1[C@@H](C)C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCC4)cc3F)n2)C[C@H]1N,0
CHEMBL3927940,Cc1c(C(=O)Nc2cccc(C(F)(F)F)c2)cc(-c2ccccc2)n1CCCN(C)C(=O)c1ccc2occc2c1,0
CHEMBL45777,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2(O)/C=C/I,0
CHEMBL3928386,COC(=O)c1ccc2c(c1)CCN(Cc1ccc(C(C)NC(C)=O)cc1)C2,0
CHEMBL219493,CCCn1c2ccc(NC(=O)OCC)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,0
CHEMBL505652,Cc1cc(N2CCC(N3CCN(C(=O)OCCO)CC3)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,0
CHEMBL3775969,COc1ccc(/C=C2\CC(C)OC2=O)cc1,0
CHEMBL3883597,O=C(O)C1CN(Cc2cc3cc(-c4ccc5ccccc5c4)ccc3s2)C1,0
CHEMBL3660652,CN(C)C(=O)c1cccnc1Oc1ccc(Nc2ccccn2)cc1,0
CHEMBL4066531,Cc1nc(C)c(-c2csc(Nc3ccc(C(=O)N4C5CCC4CN(c4ncc(Br)cn4)C5)cn3)n2)s1,0
CHEMBL1086675,CCCc1c(C(=O)Nc2ccc(Oc3ccnc4cc(-c5cn(C)cn5)sc34)c(F)c2)cnn1-c1ccccc1,0
CHEMBL4098127,CCCn1c(=O)c2[nH]c(-c3cnn(CC4CCN(c5ccc(OC(F)(F)F)cc5)C4=O)c3)nc2n(CCC)c1=O,0
CHEMBL4577928,O=C(O)CNC(=O)c1c(O)c2c(n(Cc3ccc(C(F)(F)F)cc3)c1=O)COC2,0
CHEMBL4549658,C[C@H]1CCN1c1nc(N2C[C@H]3[C@H](CC(=O)O)[C@H]3C2)cc(C(F)(F)F)n1,0
CHEMBL1465137,Cc1cc(C)c2c(N)c(-c3nc4ccccc4[nH]3)sc2n1,0
CHEMBL4468990,N#Cc1cc(-c2ccnc(NC(=O)C3CN(C#N)CCO3)c2)ccn1,0
CHEMBL331625,CCc1cccc(CC)c1NC(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OCCOC)cc1,0
CHEMBL3677293,O=C1NC(=O)N(c2ccc3[nH]cnc3c2)C1c1ccc2c(c1)OCCO2,0
CHEMBL3237191,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1.O=C(O)C(O)C(O)C(=O)O,0
CHEMBL3188359,CCCNC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(/C=C/c4ccccc4)c3=O)[C@H]2N1CCC,0
CHEMBL3893442,COC(=O)CCc1ccc(Oc2cc3cc(-c4cnccn4)[nH]c3cc2C2CCC(=O)N2C)cc1,0
CHEMBL3914478,COc1cc(C(=O)NCc2cccc(C#N)c2)ccc1-c1cn[nH]c1,0
CHEMBL1586890,COc1ccc(NS(=O)(=O)c2ccc(O)c(C(=O)OCC(=O)NC(C)C3CC4CCC3C4)c2)cc1,0
CHEMBL1451531,CCc1ccc(NS(=O)(=O)c2ccc3ncc(C(=O)N(C)Cc4ccco4)c(O)c3c2)cc1,0
CHEMBL3949372,O=C1NCCc2[nH]c(-c3cccc4ccc(Nc5cccc(Cl)c5)nc34)cc21,0
CHEMBL3979736,O=S(=O)(Nc1ccc(-c2nc3cc(NS(=O)(=O)c4ccc(Br)cc4)ccc3o2)cc1)c1ccc(Br)cc1,0
CHEMBL495046,Cc1ccc2c(OCCN3CCC(Cc4cccc(N(C)S(C)(=O)=O)c4)CC3)cccc2n1,0
CHEMBL2042697,CN1C(=O)CCCc2cc(Nc3ncc(Cl)c(N[C@@H]4CCCC[C@H]4C(N)=O)n3)ccc21,0
CHEMBL3237386,CC(C)(C)CN1CC[C@@H](c2cc(-c3ccc(Cl)cc3)n[nH]2)[C@H](c2ccc(F)cc2)C1.O=C(O)C(F)(F)F,0
CHEMBL1632464,CN1CCN(CCCCOc2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,0
CHEMBL3804834,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-n4cnnc4)cc3)c2)c1,0
CHEMBL1276017,CCOC(=O)c1c(C(=O)Nc2nnc(S(N)(=O)=O)s2)nn(-c2cccc(NN=C(C(C)=O)C(C)=O)c2)c1-c1ccccc1,0
CHEMBL1940613,CCN(CCCCCCNC1=CC(=O)c2ncccc2C1=O)Cc1ccccc1OC,0
CHEMBL3652817,Cn1nc2c(c1-c1ccccc1)-c1nc(Nc3ccccc3)ncc1CC2,0
CHEMBL29419,CCc1cc(CC(NC(C)=O)C(=O)NCCCCC(=O)NCCc2ccccc2)ccc1N(C(=O)C(=O)O)c1ccccc1C(=O)O,0
CHEMBL4100668,O=S1(=O)NCN(C2CC2)c2ccc(Oc3ccccc3)cc21,0
CHEMBL4472403,CN1CCC(NC(=O)c2ccncc2Nc2cc(-c3ccc4ccn(C)c4c3)c3nccnc3c2)CC1,0
CHEMBL1400118,O=c1c2ccccc2nc(-c2ccc(-c3ccccc3)cc2)n1-c1ccncc1,0
CHEMBL477571,O=S(=O)(N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1)C(F)(F)F,0
CHEMBL3687415,COCC(=O)N[C@H]1[C@@H](C)C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@H]1N,0
CHEMBL594636,N[C@@H](Cc1cccc(-c2cccc(C(=O)O)c2)c1)C(=O)O,0
CHEMBL1950449,O=C(CCc1ccc(-c2ccccc2)cc1)N[C@@H](CO)c1nc2cc(Cl)c(Cl)cc2[nH]1,0
CHEMBL18846,CC(C)C1Nc2cccc([C@@H]3C[C@H]3CNC(=O)C3CC3)c2O1,0
CHEMBL545080,COC(=O)CC1C(Cc2ccccc2)CC2CCC1N2C.Cl,0
CHEMBL484572,NC(=O)c1ccc(Cl)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,0
CHEMBL1208974,O=S(=O)([O-])O[C@@H](CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,0
